# lumi Mchi Mphi nEvent
49784 30 100 263
49705 1 100 265
49714 30 100 249
49726 51 100 267
49727 1 500 220
49729 30 100 269
49738 1 100 260
49740 40 100 251
49743 1 50 266
49748 1 500 219
49779 1 450 213
49781 1 500 225
49787 1 500 200
49804 1 50 273
50152 55 100 242
50156 1 50 273
50164 51 100 281
50165 40 100 273
50167 1 100 284
50168 1 50 275
50569 1 50 284
50655 1 150 270
52110 1 150 268
52232 1 50 259
50917 1 50 280
50918 55 100 245
52183 1 250 227
72003 1 200 237
72005 45 100 270
72013 1 450 220
72017 1 400 229
52020 1 450 227
52021 30 100 253
52022 1 150 244
52048 49 100 291
52050 1 50 250
51215 1 50 267
51219 1 50 281
51225 1 50 270
51242 51 100 258
51256 20 100 255
51290 20 100 265
51421 49 100 276
51426 1 50 278
51882 1 150 286
51468 1 350 232
51487 1 250 241
51512 45 100 243
51514 1 100 266
51489 1 400 211
51509 1 300 223
51510 1 450 224
51564 1 450 222
51569 1 450 213
51640 1 400 218
51544 1 300 232
51562 51 100 246
51977 51 100 258
51981 1 100 264
51983 1 400 205
51570 55 100 247
51571 1 150 269
51572 1 250 239
51573 1 150 254
51574 1 100 271
51579 1 50 274
51702 51 100 272
51705 1 400 233
51706 1 500 242
51979 1 400 232
51985 1 400 215
51988 49 100 248
51991 1 450 232
51845 1 350 232
51847 40 100 257
51851 1 100 257
51861 1 350 247
51880 20 100 247
51881 1 200 235
51886 1 50 258
51887 1 200 255
51889 1 500 219
51891 1 300 229
51895 1 250 222
51978 20 100 264
51980 40 100 247
51996 1 50 271
58054 40 100 263
52607 20 100 256
52802 1 500 202
52859 1 100 274
45344 20 100 256
45350 51 100 258
46478 1 350 237
46481 1 200 232
46483 55 100 257
46485 1 500 224
46487 1 500 206
46491 51 100 257
46709 40 100 256
46715 1 100 223
46717 1 100 260
46721 1 50 267
46723 1 50 280
46725 1 50 284
47019 1 250 246
47022 1 200 236
47034 1 150 257
47043 51 100 254
47051 1 100 260
47024 51 100 280
47025 45 100 274
47027 49 100 275
47039 55 100 262
47046 1 50 270
47393 1 150 257
48117 55 100 249
48158 40 100 256
48160 1 100 255
48164 1 450 248
48168 1 400 228
48174 1 400 226
48184 1 500 220
48188 1 350 236
48224 1 50 252
48254 1 450 242
48260 1 50 278
48263 30 100 269
48264 1 450 217
48269 49 100 255
48272 1 200 240
48277 1 100 282
48288 1 300 245
48290 1 100 276
48294 45 100 283
48314 1 200 265
48456 49 100 267
48470 1 200 234
48474 20 100 266
48501 1 50 281
48517 1 50 269
48373 45 100 279
48374 1 50 254
48381 1 500 207
48389 40 100 251
48406 45 100 268
48410 1 150 258
48386 1 50 272
48422 1 450 215
48622 1 50 283
48644 1 50 279
48648 1 350 215
48652 1 150 283
48459 1 300 222
48460 1 100 271
48462 55 100 253
48464 1 500 211
48466 1 450 208
48468 30 100 260
48469 1 200 246
48509 1 100 263
48511 1 100 274
48513 1 50 261
48521 51 100 244
48525 1 150 253
48537 55 100 256
48579 40 100 250
48595 1 250 236
48597 1 300 226
48603 1 50 291
48607 1 450 210
50432 1 100 268
48863 1 100 279
48864 45 100 266
48870 1 100 260
48880 30 100 287
48892 1 100 266
48893 1 50 279
48922 51 100 258
48971 30 100 244
48976 1 100 266
48978 20 100 269
48983 1 500 214
48991 51 100 259
48953 30 100 292
48965 1 200 272
48956 1 100 258
48982 1 100 273
48985 40 100 256
48987 45 100 279
48997 55 100 265
49038 1 250 257
49007 1 100 268
49018 1 150 264
49025 1 50 273
49030 1 50 274
49036 1 50 256
49041 1 50 278
49034 1 450 214
49035 51 100 286
49039 1 500 213
49047 1 50 258
49049 1 50 244
49051 1 150 238
49054 1 300 239
49075 1 50 262
49081 1 500 227
49085 1 250 236
49095 45 100 260
49099 51 100 253
49431 30 100 274
52481 1 100 253
52487 1 500 217
52492 45 100 248
52496 1 400 208
50291 1 100 260
50309 45 100 261
50315 1 100 255
50326 1 100 271
50331 49 100 255
50337 1 200 235
50304 1 200 247
50477 1 100 244
50478 1 200 229
50579 51 100 282
50632 1 350 212
50452 1 450 247
50454 1 50 267
50457 40 100 258
50462 1 100 270
50489 1 450 242
50563 1 500 211
50582 1 100 276
50585 1 50 283
50595 51 100 266
50602 1 50 302
50604 1 50 268
50605 1 100 254
50603 1 50 272
50606 1 300 244
50612 1 400 212
50615 1 350 233
50623 20 100 275
50624 40 100 262
50643 1 50 275
50675 20 100 257
50704 20 100 254
50713 55 100 252
50682 1 50 279
50754 1 50 278
50758 1 50 275
50762 20 100 266
50766 1 500 236
50770 1 50 267
50788 40 100 284
50795 1 200 235
50796 1 100 262
50801 1 450 229
50818 1 100 267
50840 1 100 280
50843 1 100 264
50847 55 100 258
50851 1 500 233
50853 1 50 255
50854 1 50 273
50856 1 450 235
50876 1 50 263
50884 51 100 255
50886 1 450 210
50890 1 50 291
50903 1 150 257
50907 49 100 248
50889 30 100 274
52094 1 50 267
52200 20 100 272
52240 40 100 265
50913 1 450 228
50915 1 400 227
50916 1 50 280
50922 1 50 280
50953 1 100 251
50954 1 100 255
50957 45 100 254
50958 20 100 256
50972 1 100 268
50973 1 350 235
50978 1 500 222
52602 1 350 223
50995 1 200 246
51021 1 50 271
51025 40 100 251
51033 30 100 269
51038 1 100 271
51046 45 100 275
51048 45 100 271
51082 1 100 271
51104 1 50 282
51106 1 50 287
51133 20 100 266
51139 49 100 273
51140 30 100 280
57266 1 300 245
57269 1 300 237
57270 30 100 278
51490 1 100 290
51506 1 100 259
51519 1 250 220
51528 1 100 281
51854 1 50 275
51860 51 100 254
58011 1 100 274
52266 1 100 253
52296 1 50 268
52330 51 100 251
52340 1 100 264
52362 30 100 265
52370 1 100 287
52283 1 100 245
52284 1 500 218
52289 1 300 232
52290 1 500 219
52291 1 500 210
52292 30 100 267
52293 1 50 268
52425 1 150 260
52429 1 100 250
52434 45 100 259
52437 1 250 223
52438 1 150 253
52451 51 100 280
52441 1 150 259
52445 1 400 228
52447 20 100 256
52455 1 150 231
52457 1 300 237
52448 1 200 254
52497 1 250 219
52501 1 50 273
52505 30 100 262
52514 1 50 269
52517 1 100 291
52567 1 200 240
52569 1 200 245
52572 1 100 261
52584 1 100 280
70912 1 150 248
52587 45 100 276
52592 1 50 262
52593 1 100 254
52594 55 100 240
52595 1 100 265
52599 51 100 245
52704 1 100 272
52711 1 50 294
52715 1 100 269
52727 40 100 264
52735 1 100 265
52739 40 100 274
52795 1 350 225
52798 40 100 262
52807 1 100 257
52812 1 50 265
52815 1 350 218
52817 45 100 257
52857 30 100 265
52863 1 400 227
52871 30 100 253
52898 1 400 228
52913 55 100 251
52956 55 100 276
52860 20 100 255
52870 1 50 279
52888 1 350 254
# lumi Mchi Mphi nEvent
134 1 100 256
150 1 50 274
210 1 500 237
260 1 450 234
394 1 200 243
19107 1 100 265
227 1 450 224
404 1 500 208
25559 20 100 259
25560 20 100 253
25621 1 250 217
25780 1 500 216
25770 49 100 263
459 51 100 248
523 1 150 256
573 1 200 240
605 51 100 251
25758 1 250 238
25782 1 450 241
815 1 200 254
20057 1 400 234
25892 40 100 265
32148 1 100 241
32150 30 100 264
32173 1 200 240
19081 1 100 275
19254 1 50 265
19369 1 50 274
19389 1 250 252
19481 1 100 235
19499 30 100 267
19136 1 50 260
19709 1 250 218
25954 1 100 247
32110 1 500 217
32523 55 100 224
32524 1 50 261
32541 45 100 259
19149 40 100 226
19154 1 250 214
20195 1 100 276
25512 1 300 221
25757 40 100 272
25788 51 100 268
20194 1 50 268
20453 1 50 284
25920 55 100 249
25983 1 500 200
25561 51 100 268
32200 20 100 256
20216 1 150 253
25927 1 100 279
32167 1 100 253
32184 1 200 234
32199 1 100 276
32503 1 450 233
20489 1 50 266
32105 1 350 236
32141 1 150 278
32289 55 100 250
32537 1 100 261
32675 1 150 262
20964 30 100 262
32931 1 450 224
32933 30 100 263
32998 1 100 254
25568 51 100 244
25569 40 100 250
25064 1 500 200
25066 1 400 230
25077 1 300 245
25084 1 100 251
25107 1 100 263
25114 1 450 227
32120 1 400 238
25571 1 250 228
25573 1 350 211
25575 45 100 245
25577 40 100 256
32923 20 100 244
25580 40 100 274
25582 1 400 220
25584 1 100 254
25585 1 300 222
25601 1 150 283
32080 51 100 253
32176 1 50 261
32181 20 100 276
32188 1 50 278
32189 55 100 240
32228 1 50 252
32339 51 100 240
32250 55 100 273
32543 1 450 233
32566 1 150 241
32604 1 450 245
32822 51 100 257
32520 1 50 269
32521 1 100 258
32531 1 450 223
32549 49 100 259
32684 1 500 214
32827 1 200 246
155 1 100 271
168 1 150 262
212 1 500 232
215 40 100 253
495 1 300 238
25760 1 200 263
175 1 100 266
190 45 100 234
199 1 450 232
222 55 100 236
398 40 100 246
431 1 100 277
388 49 100 275
461 30 100 268
810 1 250 237
813 1 150 275
19110 1 100 273
19115 1 450 227
802 20 100 284
816 1 50 272
819 1 350 240
890 1 250 223
910 55 100 242
936 1 250 244
19112 1 150 253
19130 1 150 263
19150 1 150 264
19159 1 50 284
19231 51 100 265
20128 1 50 275
19323 40 100 278
19526 1 50 269
54102 1 50 262
54662 55 100 238
54671 1 250 232
54941 20 100 266
19901 1 50 273
19959 30 100 270
54664 1 100 262
56631 45 100 260
56647 45 100 260
56650 1 100 264
20240 1 50 263
20472 1 50 273
25069 1 200 238
25101 1 100 251
25136 1 300 235
25913 1 100 263
56646 20 100 274
55668 1 100 261
55672 1 50 256
55674 1 150 235
56668 1 100 258
56902 1 50 258
56933 30 100 257
# lumi Mchi Mphi nEvent
1296 1 50 297
1495 51 100 259
1521 1 50 272
1552 1 400 231
1557 1 150 269
1571 1 450 235
3336 1 500 224
3546 1 50 254
3766 1 400 217
5377 1 100 275
5448 55 100 265
5513 20 100 283
5537 40 100 275
3677 1 200 240
3680 49 100 278
3701 1 100 241
3715 1 150 271
3747 45 100 251
3813 1 50 286
3840 1 100 300
3871 1 300 233
3886 1 100 249
3913 49 100 244
3917 49 100 265
3924 1 100 282
3933 1 100 272
3994 1 50 259
4010 45 100 259
4014 1 350 243
4017 1 100 259
4300 1 50 285
5212 1 350 256
5320 1 50 285
5324 1 50 280
5244 1 250 252
5248 55 100 237
5251 40 100 253
5254 1 100 255
5272 1 150 266
5651 1 350 240
5699 1 100 295
5711 1 100 267
5738 1 400 231
8036 1 400 242
6011 1 100 270
6018 1 150 269
6077 1 50 265
6087 1 50 247
6089 1 50 293
6092 1 50 274
11552 51 100 264
46576 1 300 210
46584 1 500 241
10770 1 150 252
11986 40 100 256
16218 51 100 247
16230 1 350 246
11368 51 100 250
11386 55 100 236
11430 1 50 283
11460 30 100 279
11476 1 100 284
11483 1 100 274
11498 1 100 273
11499 1 200 254
11503 30 100 259
11717 40 100 252
11745 1 450 226
11748 1 50 280
11801 1 100 261
12004 1 50 260
12038 1 100 268
12086 49 100 258
12091 1 350 231
12100 1 100 280
12107 30 100 270
12117 40 100 262
12119 1 50 279
12120 1 50 260
12121 1 350 245
12132 55 100 244
12192 1 200 234
12195 1 500 223
12207 1 50 265
12209 1 100 270
12230 1 100 264
12238 1 100 256
12677 1 50 255
13518 45 100 274
12914 1 100 267
12929 45 100 262
12955 1 500 228
13392 1 150 237
13433 51 100 251
13453 1 50 268
13487 45 100 259
13494 1 500 215
13498 1 300 218
13503 55 100 237
13520 1 150 247
13575 1 350 226
13583 49 100 272
13584 1 100 238
13611 30 100 239
13629 1 250 223
13659 1 50 264
13678 1 150 273
13681 1 450 227
13682 1 200 241
13685 1 50 281
13709 1 450 205
13718 1 100 261
13719 1 300 213
13721 30 100 277
13727 1 450 233
13741 1 250 229
13744 45 100 260
13839 1 300 230
13872 1 50 260
13880 51 100 236
13881 1 250 237
13883 51 100 252
13886 1 100 268
13879 45 100 252
13884 1 300 224
13893 20 100 275
13975 1 100 255
13977 1 100 237
16001 1 500 232
16006 1 50 254
16012 1 350 233
16019 1 50 256
16020 1 50 272
16036 1 250 266
16037 1 100 268
16039 1 50 257
16043 1 300 218
16057 1 100 253
16060 49 100 273
16072 1 500 220
16077 1 50 286
16078 1 100 273
16079 1 450 213
16088 1 100 245
16091 1 400 221
16111 1 50 258
16112 1 500 225
16202 49 100 261
16300 1 100 267
16926 1 100 268
16937 1 500 220
17961 1 350 202
17963 1 450 226
17972 1 100 256
17991 45 100 281
18000 40 100 254
22067 1 500 226
18083 1 200 224
17986 55 100 243
17987 55 100 259
21860 1 50 262
22002 1 50 282
22034 40 100 285
22038 1 300 224
18032 1 50 269
18035 1 50 273
18051 1 300 237
18058 1 100 262
18061 1 100 256
18064 1 350 232
18065 30 100 268
18092 1 150 261
18093 1 50 241
18095 1 200 243
18096 1 400 231
22464 45 100 259
18099 49 100 282
18103 1 100 279
18114 45 100 273
18118 1 100 266
18123 1 350 238
18126 55 100 239
18192 1 300 240
22440 1 300 218
22462 1 300 219
46861 1 100 250
18365 1 200 228
18373 1 50 267
18386 1 300 240
18675 1 50 262
18693 1 350 245
22481 51 100 247
22781 1 250 218
23394 1 300 228
23957 1 450 236
24315 1 50 260
40065 1 300 232
23646 1 50 265
23648 1 400 223
23650 1 50 271
23652 1 250 240
23654 1 100 235
23658 1 500 215
23974 51 100 259
23976 20 100 245
23978 20 100 272
23980 1 250 224
23998 1 400 235
24000 55 100 237
24034 1 50 268
24038 1 250 250
24044 51 100 276
24046 1 100 278
24155 1 500 226
24369 1 250 256
24383 40 100 278
24434 30 100 268
24289 1 50 260
24291 1 50 285
24295 1 300 225
24297 1 450 227
24299 1 50 278
24301 1 100 279
24307 1 450 227
24309 1 50 284
24311 40 100 274
24313 1 100 253
24439 51 100 259
24442 49 100 257
24445 1 350 209
24448 1 400 224
24451 1 50 276
24453 40 100 245
24456 1 50 262
24475 49 100 261
24476 1 200 240
24482 1 500 208
24483 1 100 263
24489 1 200 247
24823 40 100 243
24857 1 350 214
24863 1 100 261
40082 1 50 268
40381 1 100 262
40468 1 450 235
40110 1 150 265
40145 1 300 232
40152 51 100 258
40795 49 100 245
40815 1 100 279
40825 1 50 266
40125 40 100 265
40451 1 300 226
57013 1 500 256
57217 1 50 270
58798 1 150 254
61119 1 50 271
42419 1 350 233
42421 51 100 249
42426 1 450 213
42428 1 450 229
44697 1 100 275
44142 1 50 283
44143 1 100 257
44179 1 100 273
66708 1 200 233
66736 1 150 236
66776 45 100 271
66847 1 300 245
44139 1 200 225
44149 1 200 212
44165 51 100 245
44781 1 450 237
44144 20 100 281
44169 49 100 271
44171 1 50 282
59180 1 400 222
44146 40 100 254
44150 49 100 281
44152 1 300 254
44157 1 150 240
44159 1 250 245
44266 1 300 225
44511 1 250 218
16724 1 50 264
49141 1 300 246
49493 40 100 251
51190 1 450 225
51191 1 250 224
11004 1 150 261
11030 1 150 254
11034 1 50 288
11106 1 500 214
11192 20 100 257
1528 20 100 242
3118 1 100 257
3442 30 100 260
4961 1 50 281
4970 1 400 219
5014 1 50 266
3914 1 50 281
4227 45 100 281
4278 45 100 273
4322 1 250 236
4430 1 100 262
4500 1 500 212
4803 1 100 289
6511 1 500 208
6570 1 450 223
6582 40 100 250
6607 1 500 211
8765 1 50 268
5039 49 100 269
5120 40 100 267
5152 1 100 265
5111 30 100 263
5122 30 100 237
5123 1 50 274
5132 1 150 262
5148 1 100 253
6711 1 100 250
5171 1 100 267
8026 1 50 269
6184 1 300 234
6217 45 100 244
6221 45 100 260
6254 1 300 249
6257 20 100 256
6381 1 200 241
6398 1 100 274
6406 1 300 236
6412 1 50 268
6425 40 100 268
6444 55 100 274
6515 1 400 217
6523 1 50 270
6547 1 200 242
6590 1 350 221
6592 45 100 264
6728 51 100 275
6716 1 400 216
6756 20 100 253
6769 1 200 239
10249 49 100 264
10265 1 400 221
10272 1 300 236
10274 1 300 220
10279 1 50 281
10283 1 450 240
10293 1 100 275
10320 55 100 291
16833 1 50 282
16842 45 100 263
16846 1 100 254
10693 1 450 246
10715 1 350 214
10722 1 400 225
10723 20 100 278
10728 1 50 271
10759 1 350 243
10775 1 150 255
10782 1 400 217
10810 1 500 220
10829 1 250 254
10831 55 100 261
10934 1 400 220
10976 55 100 267
16219 1 50 261
11194 1 500 217
11219 1 50 266
11238 1 100 277
11252 30 100 285
11273 1 100 261
11295 1 250 233
11311 1 150 268
11336 1 100 266
12736 1 150 247
11735 1 300 244
11756 49 100 238
13244 1 100 276
12652 1 100 267
12654 51 100 256
12664 1 500 225
12670 49 100 260
12684 1 200 221
12788 1 50 266
12791 1 400 211
12792 1 350 245
12793 51 100 255
12794 45 100 260
12925 20 100 276
12928 1 50 273
12934 1 250 237
12935 1 500 226
12953 1 400 226
12957 1 350 240
12978 20 100 282
12979 1 50 269
12982 1 350 234
13001 1 400 216
13002 20 100 270
13004 1 50 265
13007 40 100 268
13014 40 100 254
13034 1 500 212
13044 20 100 256
13045 1 300 229
13057 1 350 219
13062 1 50 271
13074 1 350 216
13083 1 50 288
13087 1 250 228
13089 1 450 249
13090 55 100 254
13092 1 50 267
13095 1 200 245
13098 1 150 246
13414 1 450 218
13423 1 100 245
13436 1 200 244
16466 45 100 281
13736 20 100 252
13995 1 350 222
16048 1 100 278
16419 1 250 237
16426 1 50 269
16433 1 150 251
16446 1 50 248
16458 1 50 263
16460 1 300 237
16495 1 50 278
16502 1 50 275
16506 45 100 257
16511 1 50 264
16550 1 100 273
16566 1 350 240
16670 49 100 260
16671 1 50 255
16686 1 200 241
16688 40 100 256
16690 1 50 254
16691 55 100 253
16765 1 200 229
16776 49 100 267
16783 1 300 230
16793 20 100 259
16794 1 50 257
16802 1 350 226
16809 1 400 213
16901 55 100 255
16922 1 300 229
16929 1 100 270
16953 1 50 279
17010 1 400 209
21002 51 100 278
21004 30 100 248
21008 20 100 267
21010 20 100 274
21016 1 350 231
18239 1 50 268
18978 49 100 273
18436 1 100 272
18447 49 100 275
18449 20 100 263
18456 1 200 233
18464 1 250 230
18478 45 100 272
18479 45 100 271
18486 1 150 245
18490 1 400 224
18494 55 100 261
18495 1 50 261
18496 40 100 261
18672 1 250 223
18674 1 50 290
18678 1 50 270
18679 30 100 277
21034 55 100 263
21036 55 100 258
21040 1 350 241
21042 1 100 264
21046 55 100 265
21048 1 350 237
21068 1 450 211
21072 1 300 233
21076 1 400 231
21078 55 100 252
21080 1 50 273
21084 1 150 269
21350 55 100 264
22652 1 200 250
22889 1 450 215
23166 1 100 265
22688 49 100 269
22692 1 450 229
22696 1 350 231
22700 1 100 255
22704 30 100 260
22706 45 100 265
23396 1 50 238
23400 1 150 263
23404 1 200 225
23406 51 100 259
23408 45 100 251
23412 1 50 271
23609 1 300 245
23644 51 100 224
24711 20 100 252
41065 1 450 212
24048 1 300 230
24050 1 150 266
24803 1 50 280
24819 1 100 274
24293 40 100 262
24303 1 450 226
24827 1 250 242
24829 1 100 249
24831 1 100 252
24833 1 450 222
24837 20 100 267
24859 1 350 242
24861 30 100 295
24865 1 400 222
24867 1 300 214
60384 1 100 259
43085 1 100 278
43124 20 100 270
43450 30 100 280
71884 1 50 258
71892 1 50 272
71893 1 400 233
71894 1 100 269
71896 51 100 265
57733 40 100 273
57854 1 350 237
57902 40 100 260
41316 1 150 253
41324 1 50 268
41342 1 50 273
41350 1 50 292
41375 49 100 262
61862 1 50 276
61899 1 200 241
71700 1 250 212
41707 1 400 229
44789 1 50 259
43011 45 100 260
43013 45 100 261
43022 1 500 205
43183 1 250 241
43186 1 250 232
43467 55 100 249
43491 1 50 251
43589 1 350 220
43593 1 450 222
43508 1 100 238
44166 1 150 243
44178 1 400 211
57534 1 100 287
44163 1 150 264
57922 1 100 280
44161 55 100 246
60177 20 100 265
60200 1 50 280
60223 51 100 280
60238 51 100 266
45704 49 100 254
59908 55 100 249
10678 1 50 275
40371 1 300 227
74226 1 50 268
74231 1 100 260
74240 1 100 258
10814 1 100 259
10816 1 50 265
10818 1 50 289
10819 1 150 272
10835 1 100 277
10836 40 100 252
10837 1 100 289
10839 1 100 271
10840 1 200 262
13246 1 350 234
23033 1 50 268
23036 1 500 218
23087 40 100 256
42004 40 100 247
42026 1 50 269
42038 55 100 251
42060 1 450 238
42073 30 100 244
42075 1 50 260
47508 20 100 262
49485 30 100 246
43249 1 400 228
50030 1 450 223
43492 40 100 267
43495 1 100 276
43501 1 250 246
43511 49 100 272
43581 1 50 274
43583 1 100 258
43781 1 250 243
43784 45 100 247
43789 45 100 248
43791 1 250 228
43795 1 50 270
43799 49 100 243
43802 40 100 264
43824 49 100 271
43846 1 100 296
43850 1 100 275
43856 1 100 274
43858 1 150 278
47203 1 100 257
47509 1 350 240
47513 1 100 260
47519 45 100 280
47522 20 100 252
47525 1 100 261
47527 20 100 263
47599 30 100 265
47601 45 100 249
47611 1 250 251
47619 1 100 261
47623 1 450 224
47761 40 100 256
47764 40 100 270
47765 1 100 265
47771 1 50 268
47772 1 250 237
47780 1 100 277
47763 1 250 231
48003 1 400 241
48007 45 100 254
48011 1 450 219
48017 1 500 234
48037 1 450 220
48055 1 150 253
47766 49 100 276
47768 1 300 227
47770 1 150 257
47775 51 100 262
47782 1 250 247
47796 30 100 237
48182 45 100 265
48183 1 100 260
48185 1 50 247
48187 49 100 274
48193 49 100 266
48194 1 50 262
49339 30 100 253
49347 51 100 229
49354 51 100 248
49366 1 500 217
49386 1 50 272
49389 1 400 213
49674 1 50 281
49675 1 100 260
49679 1 250 246
49683 1 50 278
49694 45 100 255
49700 1 100 241
49835 55 100 268
49837 1 150 251
49838 1 50 272
49840 1 400 227
49871 1 50 267
49886 1 450 238
50169 1 50 268
59652 1 250 242
58461 1 100 266
50272 49 100 264
50274 1 400 234
50275 1 50 260
51782 1 300 237
51789 1 400 239
58196 1 50 263
58199 1 50 265
58226 1 50 298
59840 1 100 262
52003 1 100 273
59831 1 150 239
59854 1 350 246
59929 1 400 247
52098 30 100 247
52100 1 100 269
52104 1 400 229
52108 55 100 246
52112 1 450 223
52128 1 50 269
52142 1 150 231
52191 1 50 282
52250 1 250 217
52257 49 100 266
52258 1 500 219
52136 1 150 275
52137 1 150 267
52138 40 100 265
52139 49 100 251
52143 1 100 260
52145 1 200 253
57590 40 100 275
57610 55 100 246
57616 1 350 215
57621 1 50 262
57640 1 50 278
57650 1 50 258
58223 49 100 284
58225 40 100 264
58227 1 100 266
58233 1 200 251
58262 1 100 265
58255 1 200 224
71865 49 100 273
58249 30 100 259
61649 49 100 258
59612 1 50 272
59617 55 100 276
59630 1 450 202
59632 51 100 280
59642 1 300 226
59643 1 50 268
59855 30 100 268
59860 1 350 233
59938 51 100 272
59959 1 200 242
59964 1 50 260
60438 45 100 274
59874 1 450 235
59878 45 100 247
59880 1 100 261
59888 1 100 253
59905 1 400 220
59909 1 450 212
59915 1 150 246
60036 55 100 252
60037 1 100 263
60038 1 100 261
60040 1 100 270
60042 1 200 225
60046 1 50 263
66123 1 250 241
66134 1 250 230
66148 1 100 237
66155 1 200 246
66170 1 300 236
66173 1 500 199
66176 1 50 261
70260 1 150 259
70273 40 100 280
70274 1 50 279
70321 1 50 272
70350 1 100 267
70655 1 300 235
70660 20 100 276
70662 30 100 265
70664 49 100 279
70666 1 450 224
70667 55 100 264
70704 1 250 235
70739 1 500 219
70734 1 300 241
70741 1 150 256
70744 1 350 212
70747 1 250 232
70756 1 300 231
72034 45 100 270
72040 49 100 259
72042 1 50 269
72046 51 100 268
72068 1 200 240
72088 1 50 272
72119 1 50 276
72120 45 100 246
72121 1 50 294
72122 1 300 234
72123 51 100 246
72125 30 100 262
72155 1 300 243
72157 1 200 233
72158 55 100 261
72159 20 100 255
72161 1 50 279
72163 20 100 278
72888 20 100 264
73063 1 100 274
73844 51 100 254
76263 1 350 215
74008 49 100 265
74011 1 100 238
74848 1 500 224
76057 49 100 278
76304 55 100 255
74014 51 100 276
76099 51 100 274
76199 1 100 253
76284 30 100 266
76295 1 450 238
76296 1 400 218
74021 55 100 261
74025 1 100 269
76052 1 100 268
76291 55 100 256
76293 1 350 254
76298 1 350 221
74098 1 500 237
76137 1 100 259
76138 1 250 258
76265 40 100 274
76565 45 100 263
76686 20 100 272
74111 30 100 263
74785 1 50 277
76220 1 100 256
76476 40 100 283
76557 51 100 268
76566 1 100 266
76042 1 200 227
76122 49 100 247
76315 20 100 266
76538 1 500 219
76540 1 300 217
76228 45 100 267
76269 1 250 259
76272 1 450 255
76490 1 50 285
76554 1 100 243
76570 1 100 260
76035 1 300 229
76292 1 450 211
76397 1 400 232
76407 49 100 241
76422 1 300 239
76333 1 50 265
76412 30 100 256
76528 1 200 232
76534 1 200 245
76591 1 200 258
76608 55 100 237
76401 1 100 270
76567 1 100 280
76643 49 100 279
76667 1 100 261
76477 40 100 267
76550 30 100 280
76645 1 450 213
76693 1 100 270
76695 1 300 230
76698 1 200 225
76358 1 50 259
10815 1 100 275
10817 1 400 216
10838 1 450 207
12150 1 100 253
12151 40 100 277
12152 51 100 263
12153 51 100 272
12154 1 100 279
12155 1 200 260
13449 1 50 271
18266 1 100 250
22305 1 100 265
44997 1 200 249
46517 1 100 265
18009 45 100 274
18010 1 350 205
18011 1 50 261
18012 1 100 265
18016 49 100 261
18017 1 50 266
18084 45 100 297
18086 55 100 248
18087 49 100 285
18088 20 100 251
18089 20 100 265
18090 30 100 255
21613 1 450 216
21618 1 350 236
21624 20 100 260
42528 1 100 267
42726 1 450 235
42730 40 100 281
42753 1 50 286
42816 45 100 280
42869 1 50 282
42577 20 100 263
49127 1 50 252
50437 1 350 248
61189 1 100 260
50830 1 400 197
50924 1 50 277
44824 1 100 264
44827 40 100 241
44828 1 450 219
44832 1 500 208
44836 1 150 249
44837 55 100 252
46226 1 500 206
46228 1 100 250
46230 1 450 243
46236 1 100 272
46244 1 350 207
46245 1 100 236
46254 1 100 274
47074 1 300 249
48307 1 150 271
48647 55 100 233
48785 1 100 275
49116 1 50 279
47597 30 100 267
48312 40 100 274
48313 40 100 272
48320 45 100 271
48322 30 100 271
48323 1 100 274
48324 1 100 260
49107 1 100 253
49110 55 100 244
49111 1 150 246
49113 1 150 263
49122 1 100 271
49136 30 100 266
49361 1 400 210
52652 1 150 252
59151 1 50 269
70937 1 100 255
50278 1 150 260
50279 20 100 284
50280 30 100 278
50611 30 100 270
50614 1 100 262
50626 20 100 239
50637 1 100 274
50639 1 350 222
50646 51 100 255
50906 51 100 255
50908 45 100 258
50932 40 100 281
50933 45 100 272
50934 1 100 274
50946 1 100 254
50938 1 150 262
50939 1 100 256
50941 1 100 258
50943 1 300 228
50944 1 300 240
50947 1 100 267
59150 1 200 220
58528 1 300 221
52113 20 100 273
52516 1 250 263
52553 1 100 257
52556 20 100 251
52571 1 450 234
52574 1 150 263
52577 49 100 266
52758 45 100 287
52759 1 50 280
52760 1 100 273
52762 55 100 254
52763 55 100 258
52765 1 150 244
52773 1 100 252
52774 1 150 257
52792 1 100 267
52794 49 100 261
52797 20 100 270
52801 1 50 259
57975 1 300 226
59010 49 100 256
59011 1 100 285
59022 1 250 224
59023 55 100 245
59024 1 300 234
58944 1 350 203
58243 20 100 263
58881 30 100 255
58937 1 400 222
71586 20 100 277
58995 1 150 244
61166 45 100 285
73650 1 50 260
60926 1 100 280
60930 1 350 205
60942 55 100 241
60944 1 100 270
60953 1 200 225
60960 1 100 266
60966 1 450 200
70710 1 250 224
70759 1 400 232
70774 45 100 246
70780 1 450 216
70797 1 400 225
70763 1 150 239
70775 1 50 258
70778 1 50 261
70781 1 50 288
70784 1 250 244
70791 51 100 255
70792 1 150 269
70795 1 150 265
70938 30 100 253
70951 1 350 220
70955 1 100 278
70963 40 100 281
70967 1 100 258
70973 1 450 247
72894 1 350 236
72899 1 400 211
72902 55 100 247
72908 1 100 239
72914 1 350 230
72926 1 250 251
72927 1 100 275
72928 1 100 272
72931 49 100 281
72936 1 500 251
72944 1 100 257
72973 1 100 272
73033 1 100 252
