# lumi Mchi Mphi nEvent
7789 49 100 93
7794 1 100 94
7813 45 100 106
7827 1 350 76
7835 1 250 90
7843 1 400 72
7867 1 250 97
7627 1 350 79
7717 55 100 100
7724 1 300 84
7757 1 450 91
7772 1 400 77
7803 1 250 88
7810 1 200 83
7812 1 250 80
7820 20 100 96
7822 1 50 88
7868 1 100 85
7877 1 100 87
7883 55 100 84
7884 40 100 90
7885 1 100 84
7895 51 100 90
7915 20 100 90
7959 1 250 86
7989 55 100 91
8008 1 300 77
8071 1 100 75
8088 1 400 76
50727 1 100 100
58705 55 100 98
62797 1 100 90
64022 20 100 96
67369 1 500 81
51146 1 350 80
51155 1 50 105
51158 1 500 75
51170 1 50 88
51179 1 100 86
51183 45 100 87
51185 49 100 101
51188 40 100 83
51193 1 100 88
51196 1 100 99
13811 55 100 94
13820 1 350 88
13876 1 100 88
13877 40 100 99
13906 1 500 74
13908 40 100 107
13914 1 50 99
13921 1 450 84
13923 51 100 100
13947 1 50 85
13950 40 100 85
13982 1 350 82
14037 1 200 89
14165 1 450 76
14193 1 50 100
14266 1 50 95
13887 1 100 83
13888 20 100 99
13902 1 250 84
13934 1 50 94
13935 1 50 94
13937 1 450 75
13991 45 100 88
13994 45 100 89
16009 1 100 93
16015 20 100 102
16018 1 300 95
16026 1 200 90
16027 1 500 67
16034 20 100 99
16042 51 100 89
16066 1 100 100
16072 1 50 92
16105 1 100 91
16114 1 500 80
16115 49 100 109
16123 30 100 104
16131 20 100 94
16147 51 100 91
16156 1 150 99
16171 1 50 100
16172 1 400 69
16197 1 200 80
16205 1 200 86
16211 1 200 83
16218 1 50 86
16220 45 100 90
16237 1 100 89
16258 45 100 85
16259 45 100 81
16261 1 500 84
16268 1 150 83
16269 1 400 81
16300 1 150 102
16309 1 350 65
16310 1 50 85
16316 1 100 92
16318 49 100 96
16324 49 100 83
16325 1 350 90
16334 49 100 90
16342 40 100 94
16357 40 100 95
36175 1 50 104
36340 1 50 83
36346 51 100 81
36358 1 400 82
36367 1 50 104
36368 1 50 93
36376 1 50 86
36377 40 100 88
36385 1 350 80
36387 45 100 84
36388 1 100 83
36395 51 100 82
36408 1 50 101
36412 1 400 94
36432 1 100 94
36437 1 100 98
36447 1 100 87
36449 55 100 91
36459 1 100 83
36472 1 150 102
36483 1 50 110
36509 1 50 92
36359 1 250 95
36374 1 350 77
36382 1 350 89
36390 1 100 102
36393 1 250 104
36398 1 50 92
36406 1 350 88
36480 40 100 99
36527 1 50 93
36591 45 100 89
36609 20 100 95
36660 55 100 96
77445 1 500 66
38523 51 100 78
38596 1 200 89
38608 1 50 87
38620 1 400 88
38622 20 100 83
38630 55 100 85
38645 1 100 92
38647 55 100 77
38672 51 100 81
44778 1 100 85
36702 40 100 100
36704 1 250 87
36705 1 50 83
36713 1 250 85
36831 45 100 108
38726 1 300 85
38734 1 400 62
41961 1 250 83
73716 49 100 105
73727 55 100 94
74009 1 300 78
74014 1 100 95
74029 1 500 74
74140 55 100 96
77335 1 250 94
77467 1 350 81
77721 1 400 96
13482 1 100 105
13523 20 100 93
13797 1 100 100
13878 1 50 113
15660 51 100 82
16245 1 100 100
17735 1 450 68
17863 1 50 95
17890 1 450 74
18765 1 100 89
19899 1 300 80
21812 49 100 88
21917 1 400 79
16319 51 100 93
17645 1 150 93
17948 55 100 93
18063 1 100 84
18078 1 100 94
18128 1 350 74
18393 1 100 101
19629 1 100 102
19654 1 50 104
19800 1 100 90
19943 40 100 104
19994 1 100 92
20016 1 100 94
20099 55 100 88
20227 1 50 108
20259 1 450 84
20299 1 200 75
20372 1 100 82
20381 51 100 94
20396 1 200 81
20447 1 350 84
20478 1 50 93
17792 1 100 100
23772 1 100 98
28138 20 100 106
39348 30 100 106
40262 1 350 79
40319 45 100 100
40368 1 100 91
40501 55 100 97
40571 55 100 97
40642 1 450 79
40788 1 100 95
40907 1 250 93
46909 1 50 93
46972 1 100 86
49144 1 450 66
49622 49 100 90
50372 1 450 75
50609 55 100 95
50983 1 50 90
50989 1 100 93
51090 1 150 94
51166 1 50 89
52570 45 100 103
54452 55 100 94
54597 1 50 94
55046 1 50 86
55134 1 100 86
55918 1 350 78
62679 20 100 87
62725 1 50 100
62766 1 250 84
62788 49 100 83
62826 1 450 71
62852 20 100 81
62887 1 50 85
62917 1 100 98
63343 1 250 85
63384 20 100 95
67447 1 350 79
68973 1 200 89
55045 1 50 91
55207 51 100 91
55252 1 100 96
69214 1 50 84
73585 1 400 72
75090 20 100 96
75111 20 100 95
75168 1 100 86
75192 1 100 92
75218 1 50 95
75226 1 400 92
75315 49 100 93
75495 1 450 66
75510 1 500 86
76406 1 50 90
69425 1 300 82
69459 1 300 90
75062 1 50 74
75146 1 150 82
75162 1 100 94
75171 1 450 63
75219 1 300 74
75295 55 100 82
75305 1 500 71
75330 20 100 86
75378 1 200 79
75380 49 100 80
75431 1 150 84
75553 1 50 91
75579 1 150 100
75618 1 50 94
75651 1 500 83
75675 1 350 74
75699 1 50 93
75703 55 100 94
75724 1 400 75
75249 1 350 84
69457 1 100 89
69458 20 100 86
75251 1 50 91
55145 1 350 93
55250 55 100 100
62642 1 350 84
62717 51 100 101
62812 1 400 80
62969 49 100 97
64910 51 100 91
67272 1 50 100
67543 1 100 93
69175 1 200 82
58655 49 100 82
58661 1 100 96
58682 1 300 95
58782 1 100 98
58790 1 250 95
58810 1 300 88
58826 1 250 89
58922 20 100 88
58944 1 100 95
58984 1 500 72
59113 1 50 95
59137 1 450 71
59149 1 250 95
59297 1 100 86
60581 1 300 81
60700 1 450 90
60771 1 50 89
60843 1 100 100
60861 1 500 78
61140 1 300 88
64756 1 500 80
64772 1 50 86
64811 1 150 99
64896 49 100 106
64917 40 100 97
64982 1 350 79
67177 1 300 92
67242 1 250 85
67274 51 100 78
67290 1 50 105
67298 20 100 94
67444 45 100 96
67567 20 100 97
68871 51 100 85
69032 1 500 63
69103 40 100 101
69241 1 100 104
69410 1 100 88
69462 1 400 85
18402 1 150 87
19452 1 150 88
21982 1 200 82
26076 1 100 104
38226 1 400 78
38380 30 100 101
39920 1 100 84
39923 45 100 90
33139 1 350 96
33147 1 50 97
33655 1 100 83
33703 1 50 90
33724 1 100 100
33739 49 100 90
33747 1 100 88
33749 1 50 95
33750 1 250 93
33754 1 100 81
33771 1 350 83
38756 1 100 95
38784 1 100 110
38814 1 50 91
38830 1 350 91
38838 30 100 101
38854 1 100 107
38861 1 350 87
38886 1 250 90
38892 1 300 82
38907 1 100 97
38910 1 150 94
38971 1 250 77
33752 1 50 83
36779 1 250 96
38275 1 50 89
38281 1 100 89
38307 30 100 97
38323 1 150 96
38324 45 100 102
38325 1 50 95
38372 1 50 85
38383 1 300 82
38469 1 100 96
38763 1 250 87
38800 1 100 88
70141 1 50 96
70387 1 350 86
70639 1 100 104
77268 1 250 91
91360 1 400 79
70907 1 500 77
71409 30 100 81
72565 1 50 95
73855 1 400 78
78455 1 100 83
78744 55 100 81
23001 1 50 101
23067 1 50 93
23658 1 50 93
24180 55 100 91
24529 1 200 93
24661 45 100 100
24818 1 100 90
27303 30 100 93
27416 1 150 82
27425 45 100 103
27506 1 350 95
27696 20 100 96
27734 49 100 107
27801 1 100 106
30861 49 100 92
30989 40 100 98
30995 20 100 94
31387 1 100 95
34136 40 100 93
34225 1 50 95
34533 51 100 118
34664 45 100 79
35799 1 500 82
39010 1 50 93
39494 1 300 97
39566 1 250 84
39842 1 50 89
40100 30 100 91
40221 1 100 85
40271 1 100 107
40449 49 100 97
40466 1 100 100
40526 1 300 87
40561 49 100 94
40585 1 50 100
40587 55 100 95
40682 1 300 89
40691 1 450 89
40694 1 50 92
40749 1 500 78
40942 45 100 89
46027 45 100 77
46358 51 100 96
46433 1 250 101
46598 1 50 96
46752 51 100 96
46903 20 100 85
46905 1 50 93
46915 1 50 92
46955 1 100 94
46992 55 100 102
23392 1 50 96
24004 1 50 93
24128 1 150 85
24362 51 100 96
24413 1 250 91
24451 1 500 87
24458 1 400 84
24524 49 100 98
27028 1 50 102
27116 1 400 87
27158 1 50 100
27246 51 100 97
27264 1 100 97
27294 1 350 73
27554 1 350 75
27748 1 400 95
27968 30 100 92
27991 30 100 84
30291 1 250 87
30429 1 100 94
30531 1 50 98
30534 30 100 98
30736 45 100 106
30771 1 250 87
30858 1 450 76
31631 55 100 92
31769 1 100 88
31850 55 100 94
39045 1 100 91
39150 1 300 75
39398 1 150 100
40269 1 450 77
40294 1 50 99
40301 55 100 93
40322 1 350 95
40326 1 100 86
40733 1 150 88
40764 1 350 78
40803 49 100 82
40815 51 100 77
40864 51 100 100
40957 1 450 71
40991 1 300 82
46141 1 450 67
46183 20 100 101
46724 30 100 86
53763 51 100 93
49670 1 50 87
50695 1 50 73
57867 1 300 86
23747 1 100 106
24184 1 100 91
24231 1 100 107
30689 1 150 102
30794 49 100 99
32441 1 150 100
46271 1 100 113
49007 1 50 88
49087 1 100 83
49118 45 100 94
49176 1 50 97
49395 20 100 88
49516 30 100 97
49517 1 350 87
49650 1 100 91
49706 30 100 89
49744 40 100 103
49833 1 400 95
50346 40 100 103
50492 1 350 86
50666 40 100 104
50779 30 100 90
50817 1 50 95
51222 55 100 100
51671 1 150 91
51709 1 50 81
51796 1 100 98
51854 1 250 83
51968 1 300 81
52839 1 250 92
53009 1 250 73
53033 49 100 84
53159 1 350 91
53267 1 50 112
53341 1 200 97
53413 1 350 85
53538 1 100 96
53654 1 50 97
53853 1 100 97
53874 20 100 110
53955 1 50 99
56133 49 100 97
56206 1 300 79
56818 1 50 85
57056 55 100 91
57129 1 250 89
57198 20 100 82
57202 1 100 99
58247 1 500 78
58266 1 100 106
27928 1 50 86
30344 1 150 95
49495 1 500 82
49889 51 100 82
50069 45 100 101
50123 51 100 89
50657 1 450 85
50913 45 100 96
51082 1 400 92
51141 1 450 74
51149 1 500 71
51279 1 400 77
51376 1 400 67
51456 51 100 91
51484 1 50 101
51779 49 100 97
51859 51 100 102
51948 55 100 100
52054 1 50 97
52070 40 100 90
52290 49 100 100
52330 1 100 84
52423 49 100 97
52556 20 100 98
52631 1 500 85
52740 20 100 94
53104 1 350 79
53340 1 350 85
53711 1 300 84
53724 51 100 82
53860 1 500 78
56294 1 300 79
56333 1 350 79
56470 1 200 84
56473 30 100 89
56932 1 350 86
57006 45 100 99
57419 1 50 109
57432 55 100 97
57526 1 50 94
57742 1 50 98
57766 1 500 72
57833 1 100 100
57863 1 50 87
57880 55 100 90
57954 1 50 110
58040 1 400 83
81926 1 100 98
96269 1 100 92
81411 1 50 90
89089 1 100 111
94380 1 50 102
24679 1 50 80
24742 1 350 71
30435 1 100 97
31861 1 150 99
35937 1 500 77
39015 1 300 82
39039 1 150 91
24109 20 100 87
24258 49 100 95
27884 1 200 83
27913 1 100 89
28264 1 50 92
28340 1 150 91
28900 20 100 95
28988 1 250 82
30330 1 450 75
30508 1 200 96
30758 51 100 100
30937 1 350 76
31283 40 100 87
31350 1 100 96
31829 45 100 87
32383 1 200 87
32487 45 100 102
34402 1 200 87
35128 51 100 95
35496 45 100 88
35950 1 500 78
37070 30 100 99
37699 1 50 98
39516 55 100 83
39643 1 100 83
40029 1 100 71
40056 1 350 81
40256 1 50 89
40267 1 200 77
40729 1 500 65
46763 1 350 75
24277 1 200 106
24350 40 100 101
24750 1 50 102
24755 1 200 76
24891 1 400 91
24902 1 50 92
24924 20 100 92
39090 1 200 107
39609 1 250 77
39638 45 100 94
39682 1 150 87
39732 1 100 80
40142 30 100 92
40474 51 100 96
40560 40 100 97
40753 1 500 80
40997 1 100 95
46130 20 100 105
46180 1 50 102
46646 1 250 82
46689 20 100 93
46708 1 100 91
24056 55 100 94
24060 51 100 90
37233 1 100 99
37241 1 200 87
27597 1 450 81
28064 55 100 84
30712 40 100 90
31668 1 100 93
31701 1 250 94
32229 1 100 102
34227 1 100 89
34297 1 150 103
34779 1 50 102
35189 1 500 78
35763 1 50 91
37264 1 300 83
37294 1 100 85
37296 1 50 104
37816 1 50 85
39802 45 100 85
40329 1 450 78
40356 1 50 88
40437 1 100 83
46052 51 100 72
39319 1 250 97
39329 51 100 104
39380 1 100 89
39837 1 300 87
39926 1 250 94
40894 1 100 93
40915 1 50 103
46572 1 50 85
46942 30 100 91
46989 51 100 101
23009 1 100 90
23050 1 100 101
23115 1 50 86
23440 20 100 100
23529 55 100 93
23544 1 350 78
23633 1 350 85
24085 1 100 98
24102 1 250 89
24115 1 300 84
24288 40 100 86
24823 20 100 94
24893 55 100 106
24936 1 100 89
27102 1 50 113
27350 1 450 83
27639 40 100 97
27689 1 500 74
27864 1 350 79
27970 1 100 102
28389 1 400 70
28904 1 100 99
30117 1 350 77
30361 1 100 86
30498 1 100 88
30682 1 50 97
30742 1 100 99
31244 1 100 105
32054 1 50 111
32067 1 100 89
32133 45 100 84
32351 1 400 67
34104 1 50 97
35379 30 100 105
35492 20 100 115
35712 1 100 112
35882 1 400 95
37353 1 100 82
37730 1 300 85
39064 1 350 83
40021 30 100 82
40167 1 200 81
40429 49 100 77
46149 20 100 79
23319 1 100 81
23416 45 100 99
23870 1 450 77
27195 55 100 89
27324 20 100 90
27381 1 350 99
27404 1 500 83
27485 20 100 100
27535 51 100 99
27569 1 500 83
27737 49 100 103
27770 30 100 97
28007 45 100 102
28046 1 50 94
28755 51 100 98
30166 1 450 93
31150 1 300 86
31182 30 100 105
31198 1 100 104
31263 45 100 97
31472 1 100 92
31803 1 350 79
31819 51 100 94
31926 1 50 94
31935 1 200 82
32344 1 100 83
32357 1 100 97
32394 30 100 101
32535 1 50 85
32573 1 250 95
32786 1 50 92
32981 1 450 82
34727 1 50 80
35246 49 100 103
35675 20 100 92
35759 1 200 87
37138 51 100 108
37217 1 50 90
37259 49 100 99
37430 1 50 88
37468 45 100 99
37568 1 100 89
37747 1 100 105
37905 49 100 94
37963 30 100 108
39475 1 100 104
39576 1 100 88
39674 49 100 93
39742 1 200 93
39758 51 100 93
27785 1 250 78
30215 1 150 98
34563 1 400 82
# lumi Mchi Mphi nEvent
6076 20 100 93
6514 1 100 97
7869 51 100 100
7892 51 100 101
9538 1 100 97
9830 1 50 96
13397 51 100 92
14407 1 50 112
15415 1 100 85
17381 1 100 90
17535 1 50 85
19953 1 100 105
20794 20 100 92
21216 1 100 87
21841 55 100 94
21903 1 100 97
22207 1 100 103
22246 1 100 104
22464 45 100 94
22480 45 100 89
22692 1 100 87
36201 1 150 89
6077 1 500 87
6177 30 100 93
6541 55 100 78
7109 55 100 103
7467 1 50 98
7589 1 100 93
7670 49 100 97
7897 1 250 81
8198 51 100 85
8255 55 100 97
8336 1 250 100
9113 49 100 96
9256 1 50 92
9258 1 450 76
9348 1 100 88
10332 1 500 81
10460 1 300 96
10501 1 100 88
14802 1 150 97
14990 51 100 97
15603 30 100 105
18246 1 150 101
18327 51 100 85
18814 1 100 92
18893 1 100 79
19689 1 50 100
19770 1 300 83
20035 1 200 93
21260 1 400 75
22607 1 100 81
6092 1 400 79
6233 1 50 101
6332 1 450 66
6342 1 200 87
6942 1 50 85
6966 1 50 97
6969 1 100 115
7354 1 50 88
7422 1 100 88
7462 1 50 93
7901 1 100 80
8201 1 450 78
8755 1 100 97
9714 1 350 87
13503 1 100 92
13590 1 50 100
14350 40 100 98
14934 1 50 109
15372 1 400 80
15454 1 300 92
15773 1 500 73
15995 1 200 95
17020 1 450 65
17996 1 500 79
18333 1 50 85
18448 1 250 86
18984 20 100 105
19459 1 100 104
20407 40 100 96
20545 1 100 98
21075 1 200 104
22900 1 400 93
6279 51 100 91
6792 20 100 84
7442 1 50 95
8077 1 100 95
8458 1 50 98
8731 30 100 96
9445 1 100 87
9873 1 50 104
9882 45 100 89
10519 1 50 99
10654 1 350 85
14210 40 100 85
14220 49 100 104
16397 1 100 108
16405 40 100 95
16415 49 100 88
16472 1 100 93
15231 30 100 92
16033 20 100 96
16035 40 100 87
16038 1 100 91
16040 49 100 99
16049 49 100 100
16058 40 100 98
16091 1 100 93
16096 45 100 95
16116 1 200 89
16120 51 100 80
16121 1 100 108
16129 1 350 93
16130 49 100 88
16161 1 50 90
16170 1 100 89
16186 1 150 95
16189 1 50 87
16202 1 200 97
16221 1 300 85
16250 1 100 91
16251 1 50 92
16252 1 150 92
16262 1 150 93
16270 1 50 98
16278 55 100 90
16283 1 450 80
16284 45 100 102
16286 1 150 95
16292 1 350 84
16294 1 250 91
16304 1 500 78
16315 1 50 102
16343 45 100 94
16346 1 50 88
16348 1 300 79
16349 1 250 90
16359 1 300 95
16364 1 350 88
16367 1 50 95
16375 1 100 97
16381 1 400 83
16421 1 50 94
16424 1 400 92
16437 1 450 75
16494 51 100 92
16497 1 200 95
16502 30 100 95
16322 1 450 74
16435 1 500 75
16501 1 500 80
16507 1 100 92
16530 1 100 96
16582 1 50 90
16596 1 250 91
16637 1 400 75
16718 1 250 86
16719 1 100 88
17805 1 400 79
21101 1 250 97
21592 1 100 82
21940 1 200 97
22012 30 100 102
22066 1 100 101
22185 1 150 94
22186 1 100 94
22193 1 100 96
22317 45 100 92
22341 1 50 100
22344 1 300 88
22354 1 250 92
22440 40 100 94
22452 1 100 98
22461 1 50 101
22483 40 100 113
22519 55 100 96
22613 1 100 107
22617 1 400 82
22661 1 300 83
22735 1 100 97
22742 1 50 106
22783 1 100 89
22970 1 150 97
16417 1 150 94
25643 1 50 100
25767 1 100 96
26400 1 200 95
32543 1 50 96
33036 1 50 106
33960 1 200 103
34448 1 450 77
36759 45 100 91
36766 45 100 102
34562 55 100 86
34313 49 100 92
23556 1 200 96
23557 1 50 94
23559 45 100 103
23564 1 450 86
23567 1 300 98
42991 30 100 107
44023 1 150 100
44524 1 150 97
44536 51 100 98
43514 1 100 84
43518 45 100 90
43519 55 100 89
43995 1 400 76
45027 1 150 93
45041 1 100 112
45045 30 100 92
45046 1 350 76
11141 1 350 82
11143 55 100 84
11149 1 200 84
11159 1 500 69
11163 1 100 81
12252 1 50 95
12268 51 100 96
41275 1 50 87
41288 55 100 98
41289 1 100 103
41294 55 100 90
41297 1 100 84
41299 1 50 93
41302 1 250 90
41684 1 100 95
41904 1 100 97
42690 1 500 82
42763 49 100 96
42784 1 50 90
44333 1 350 85
44338 1 400 86
44342 1 500 79
44345 1 150 77
47119 1 450 80
47188 55 100 93
47197 1 50 81
47202 1 500 71
47204 55 100 109
48761 1 400 78
43375 1 150 85
43394 1 100 98
43405 1 450 75
43462 1 50 92
43591 1 100 101
43592 40 100 107
45154 40 100 99
45476 1 250 81
48505 49 100 92
48511 1 50 96
48700 1 500 79
48729 45 100 104
48751 30 100 85
48758 30 100 95
65121 1 500 77
65256 30 100 87
65593 1 300 91
65594 1 150 93
65597 1 200 83
65695 1 200 85
65842 1 50 104
65867 40 100 88
44343 1 100 94
44635 1 50 99
44748 1 300 82
44946 1 100 83
44952 1 300 82
44957 1 300 83
66630 1 100 87
82467 1 100 94
82471 1 300 91
82475 1 250 79
82878 1 350 82
82889 1 150 81
83032 30 100 89
83052 1 200 89
83054 1 250 91
83145 1 50 102
83225 1 50 97
83396 1 500 73
83771 40 100 103
84190 1 100 99
11265 1 50 100
11267 55 100 100
11268 49 100 89
11272 40 100 99
11298 1 150 94
11334 40 100 83
11337 1 100 91
11341 1 400 64
11520 1 50 91
11523 1 400 74
11524 45 100 94
11320 1 100 94
11336 49 100 100
11458 1 50 101
11522 1 150 96
11859 1 300 76
11330 1 250 89
11860 1 50 92
11871 55 100 93
12312 1 100 91
12326 1 50 94
12579 1 500 72
14899 1 100 89
15903 40 100 98
16442 1 300 82
16443 1 250 87
17837 1 300 84
18964 1 350 81
18993 1 150 96
19005 1 250 86
18455 1 350 77
18459 51 100 91
18485 30 100 95
20510 1 200 94
25137 1 350 83
25676 1 300 91
26750 1 350 86
29787 1 350 83
33332 1 100 84
33388 1 50 99
33423 49 100 94
33856 1 100 92
37477 1 500 70
38439 49 100 96
23140 45 100 96
24173 1 350 87
27181 51 100 93
27703 1 200 101
30779 51 100 81
31842 55 100 87
37451 45 100 96
40040 1 50 98
46103 1 450 77
46174 1 100 88
46198 1 50 98
46697 1 400 73
46716 51 100 90
49230 30 100 77
51730 51 100 100
24089 1 500 75
27228 1 50 98
27259 1 350 79
27787 1 300 73
28754 1 450 74
31270 55 100 86
31321 1 250 87
35394 40 100 102
35978 20 100 98
37932 1 100 101
37980 30 100 96
37992 49 100 103
39523 1 400 78
46095 45 100 101
46192 1 100 85
46620 1 250 84
30729 1 100 98
50308 49 100 91
57366 1 300 81
57606 40 100 86
61571 1 100 91
40433 1 50 88
40438 1 50 96
40926 1 100 88
46036 1 50 95
40861 45 100 97
40917 1 200 77
40918 1 250 95
40934 55 100 93
46525 1 100 108
46580 1 50 96
46991 1 250 87
49035 49 100 83
49041 1 200 83
49106 1 100 88
49660 1 50 91
51194 40 100 78
51638 1 450 89
53226 40 100 95
53749 51 100 90
46491 20 100 98
46996 30 100 90
46999 1 200 96
50092 1 100 95
50101 1 50 82
52627 1 400 88
52646 49 100 88
41314 40 100 96
41323 1 50 96
41438 1 50 83
41440 1 400 71
41445 1 350 78
41450 45 100 84
41453 49 100 101
41458 1 400 70
41461 40 100 98
41462 1 200 83
41464 1 100 98
41468 1 50 87
41708 55 100 97
41669 51 100 98
42314 30 100 97
42316 1 150 90
42320 1 50 92
42340 20 100 112
42452 1 50 94
42455 1 200 94
42465 55 100 85
42468 1 250 85
42471 1 150 88
42475 45 100 91
42476 1 50 88
42477 51 100 87
42478 1 400 93
42482 1 500 76
42483 1 300 95
42484 1 50 97
42485 1 350 103
42490 1 100 95
42494 1 50 92
42498 1 100 87
42500 1 200 92
42504 55 100 94
42508 1 50 92
42524 1 100 92
42530 1 100 97
42537 1 50 92
42542 1 50 96
42543 1 350 91
42562 51 100 89
42563 1 50 80
42564 1 50 99
42567 55 100 92
42571 1 50 103
42572 51 100 97
42573 1 50 84
42577 1 50 99
42587 1 400 73
42603 1 50 99
42607 1 50 88
42622 49 100 90
42650 1 100 89
42652 1 500 72
42659 55 100 101
42660 1 100 92
42661 1 400 79
42669 45 100 92
42677 1 100 106
42832 55 100 82
42834 1 50 88
42860 1 400 78
42864 51 100 89
44019 1 100 104
44021 1 500 76
44196 51 100 111
44263 1 250 83
44264 1 100 101
44499 1 100 77
47210 1 50 103
47394 1 100 99
47947 1 50 96
47949 1 100 87
47959 1 450 73
67840 1 100 102
64182 1 150 93
64367 1 300 84
68077 1 300 79
68480 55 100 86
68603 55 100 93
69307 1 500 79
72114 1 350 80
74410 1 50 101
74500 1 500 72
74597 55 100 92
74725 1 50 84
74726 49 100 92
74742 1 100 95
74750 1 50 95
74931 55 100 86
74946 49 100 88
74988 1 100 84
74991 1 450 73
75049 49 100 91
75130 1 150 100
75198 1 150 83
75427 1 400 81
75430 40 100 93
75612 1 50 91
75668 1 50 90
76045 1 50 106
76113 1 150 101
76165 1 450 85
76177 55 100 99
76197 1 50 91
76275 55 100 91
76624 1 500 78
76963 1 200 93
77895 1 50 95
78072 51 100 78
78173 1 500 63
78284 1 250 90
78396 1 100 84
67517 1 100 94
68167 1 300 85
68335 1 50 94
68963 1 300 91
69061 1 100 85
69108 55 100 85
69291 1 500 80
70047 49 100 95
70550 1 50 97
71319 1 50 94
72027 1 400 88
72093 1 250 79
72142 1 100 77
72366 1 100 93
73588 1 450 69
73649 49 100 95
73895 1 300 87
74707 51 100 105
74747 1 450 69
74906 1 50 89
74915 1 450 67
75588 1 400 89
77783 1 400 74
77812 1 200 97
77990 30 100 94
78102 20 100 96
78168 55 100 88
78239 20 100 79
78527 51 100 100
78615 45 100 99
78796 1 250 76
81207 45 100 84
85176 1 200 93
91313 1 450 78
67075 1 300 82
67201 1 100 85
67207 1 50 109
68754 1 100 94
68240 1 200 77
68740 1 50 102
75784 51 100 95
76306 1 50 100
76888 1 100 102
68254 55 100 85
71217 1 350 79
71571 49 100 100
71577 1 50 81
71631 20 100 99
71915 1 100 98
72330 1 150 105
72779 40 100 90
73930 1 100 96
74820 1 400 77
75577 49 100 102
77040 1 100 87
79114 1 50 84
79115 40 100 96
79312 1 100 91
79351 1 450 77
80153 1 450 79
80164 1 450 82
80254 1 500 72
81027 49 100 88
81463 1 100 96
81533 1 200 95
85722 51 100 96
85730 1 50 87
86283 1 100 94
86336 20 100 97
86827 1 100 87
87016 1 100 90
87134 1 50 92
87142 51 100 100
87827 49 100 91
88722 1 50 88
89072 1 400 80
89424 49 100 94
89478 1 500 75
94372 30 100 91
70506 51 100 85
72885 1 250 88
75811 30 100 93
77277 1 100 105
77744 1 300 93
80549 1 100 109
80798 1 100 107
81669 1 100 95
81831 1 450 75
81904 49 100 88
85116 45 100 89
85256 1 50 96
86527 1 50 87
86680 55 100 92
87453 1 50 98
87529 1 50 98
87910 1 350 89
88401 1 50 94
88428 1 100 91
88525 30 100 92
88865 45 100 103
88905 20 100 104
88987 1 450 77
89291 20 100 96
89327 1 450 88
89368 1 50 85
89503 1 150 91
89543 1 100 76
89719 45 100 98
89775 1 350 66
90173 1 200 87
90249 1 400 78
90425 1 100 82
91699 1 50 85
94164 1 100 89
94166 1 50 79
94206 51 100 96
94356 1 350 78
94396 40 100 92
94516 1 100 88
95859 1 50 96
96927 1 300 79
99837 1 100 89
99986 1 450 78
101134 30 100 93
85761 49 100 94
86409 1 50 83
86707 20 100 88
88503 30 100 85
89733 1 50 76
90277 1 100 86
91568 51 100 98
91815 1 450 82
94388 1 100 84
94477 30 100 90
94615 1 50 77
95545 1 50 92
95909 1 400 76
98609 30 100 93
99085 1 200 88
99128 30 100 104
99148 51 100 87
99149 1 300 80
99154 1 50 105
99155 1 150 88
99159 1 50 93
99167 49 100 95
99192 1 50 95
99193 1 200 94
99244 51 100 99
99245 45 100 95
99246 1 50 82
99249 20 100 82
99258 1 350 84
99262 49 100 84
99273 1 100 76
99289 1 300 79
99293 1 200 90
99294 1 450 74
99322 1 450 75
99343 51 100 86
99371 1 150 108
99378 1 50 89
99385 1 100 98
99396 1 500 76
99401 30 100 100
99409 1 50 84
99412 20 100 88
99422 1 50 98
99431 1 100 85
99449 30 100 96
99455 55 100 80
99469 1 100 85
99474 1 100 95
99487 1 100 84
99492 1 100 94
99495 1 450 80
99496 1 500 85
99515 1 200 94
99517 40 100 91
99527 30 100 81
99558 1 300 80
99561 1 450 86
99563 49 100 100
99570 1 450 78
99582 30 100 98
99586 1 50 84
99602 1 50 107
99608 1 50 89
99615 1 100 91
99623 1 50 91
99626 1 250 98
99630 1 50 94
99643 1 300 86
99651 1 100 82
99655 49 100 95
99673 20 100 78
99686 1 450 84
99688 1 400 83
99703 51 100 87
99707 1 250 91
99709 1 450 65
99712 20 100 89
99720 1 300 77
99738 1 300 92
99741 30 100 100
99750 49 100 108
99752 1 350 77
99754 1 500 86
99764 1 400 65
99769 1 250 82
99774 1 50 104
99776 1 50 92
99795 1 50 93
99796 45 100 114
99799 1 450 71
99811 30 100 93
99812 1 250 88
99840 1 50 95
99843 1 200 87
99856 1 450 82
99858 1 350 68
99863 1 500 75
99877 1 100 88
99881 1 400 82
99906 1 100 99
99920 1 50 94
99922 1 500 70
99936 45 100 94
99977 40 100 92
99982 1 450 74
100240 1 100 108
100352 51 100 92
100481 30 100 92
100498 1 50 98
100589 55 100 97
100742 55 100 96
100870 1 50 88
100872 1 100 92
# lumi Mchi Mphi nEvent
50138 1 100 92
50284 1 350 63
50417 20 100 92
51289 1 50 91
51551 20 100 83
51555 1 100 97
51701 49 100 97
51831 1 50 97
51857 45 100 96
51945 1 100 100
57061 1 350 76
58129 40 100 89
58144 1 450 74
60636 40 100 94
51774 20 100 100
51833 1 300 89
51836 1 250 102
52043 1 500 79
52157 51 100 88
52190 1 50 111
52197 1 250 97
52262 1 250 87
52286 1 100 93
52408 1 250 92
